Model,Year,Region,Color,Fuel_Type,Transmission,Engine_Size_L,Mileage_KM,Price_USD,Sales_Volume,Sales_Classification
5 SERIES,2024,Asia,Grey,Electric,Automatic,4.7,124858,114997,7692,High
5 SERIES,2019,North America,Blue,Electric,Automatic,1.6,59002,52284,8737,High
5 SERIES,2010,Europe,White,Hybrid,Automatic,4.3,185212,67878,8415,High
7 SERIES,2024,Africa,Blue,Petrol,Automatic,2.0,133039,93584,5289,Low
3 SERIES,2015,North America,White,Diesel,Manual,4.0,17211,88214,7441,High
5 SERIES,2011,North America,White,Diesel,Automatic,4.6,188094,72728,9742,High
7 SERIES,2022,South America,Silver,Petrol,Automatic,4.3,166692,101143,257,Low
5 SERIES,2020,Africa,Red,Hybrid,Manual,1.9,18709,101483,8549,High
3 SERIES,2017,South America,Blue,Petrol,Manual,2.1,146245,55835,3272,Low
3 SERIES,2016,South America,White,Electric,Manual,4.3,77809,100336,7812,High
3 SERIES,2023,South America,Red,Hybrid,Manual,2.6,26158,45031,3380,Low
3 SERIES,2011,Middle East,Blue,Diesel,Automatic,3.3,188668,103575,7030,High
5 SERIES,2012,Asia,Grey,Hybrid,Manual,3.0,181037,53000,8802,High
7 SERIES,2018,Europe,Black,Petrol,Automatic,3.3,191240,85128,8744,High
7 SERIES,2018,Africa,Blue,Petrol,Automatic,4.3,63502,38309,6817,Low
7 SERIES,2019,North America,Red,Hybrid,Automatic,2.5,38110,61608,3232,Low
5 SERIES,2018,North America,Black,Hybrid,Manual,4.0,72061,100126,2600,Low
7 SERIES,2010,Asia,Red,Diesel,Automatic,4.1,135841,62858,5134,Low
3 SERIES,2012,Middle East,Red,Hybrid,Manual,2.5,3037,88105,2456,Low
3 SERIES,2022,Europe,Grey,Diesel,Automatic,4.6,120792,97710,3387,Low
7 SERIES,2024,South America,Grey,Petrol,Manual,4.1,6373,41921,9249,High
3 SERIES,2013,Asia,Blue,Diesel,Manual,2.0,54716,65826,7698,High
3 SERIES,2017,Asia,Blue,Diesel,Automatic,2.6,141305,43251,1768,Low
3 SERIES,2015,Asia,White,Petrol,Automatic,4.1,108227,84777,8625,High
3 SERIES,2017,Europe,White,Electric,Automatic,2.2,54777,100786,9880,High
5 SERIES,2015,North America,Grey,Hybrid,Manual,3.1,88139,103429,3446,Low
7 SERIES,2015,Middle East,White,Electric,Automatic,2.2,105141,58217,5391,Low
3 SERIES,2013,North America,Red,Electric,Automatic,4.5,178224,61624,2378,Low
7 SERIES,2023,Europe,Grey,Diesel,Manual,1.8,126740,44620,8760,High
7 SERIES,2017,Europe,Silver,Hybrid,Manual,2.1,88374,50045,7841,High
7 SERIES,2018,North America,Blue,Electric,Automatic,4.0,112064,74165,7716,High
5 SERIES,2012,South America,Black,Hybrid,Manual,1.6,55271,69846,5620,Low
3 SERIES,2012,North America,Silver,Petrol,Manual,4.7,130453,53174,2708,Low
7 SERIES,2014,Africa,White,Electric,Automatic,3.2,172415,110530,5773,Low
5 SERIES,2013,Europe,Grey,Electric,Automatic,1.6,101808,31148,6739,Low
7 SERIES,2017,South America,White,Electric,Automatic,2.7,101703,88737,3193,Low
7 SERIES,2024,Middle East,Silver,Diesel,Manual,3.3,126765,65636,2166,Low
3 SERIES,2015,South America,Blue,Electric,Automatic,3.3,195376,116989,6757,Low
5 SERIES,2021,North America,Blue,Petrol,Automatic,2.5,151028,31465,8580,High
3 SERIES,2013,Africa,Blue,Hybrid,Automatic,2.5,176701,100782,6833,Low
3 SERIES,2010,Middle East,White,Electric,Automatic,3.0,12447,95066,4167,Low
5 SERIES,2017,Europe,Blue,Electric,Manual,1.6,125196,46963,8561,High
7 SERIES,2011,Middle East,Silver,Hybrid,Manual,3.8,15556,35878,2145,Low
7 SERIES,2021,Asia,Grey,Diesel,Automatic,4.4,76155,39494,5439,Low
7 SERIES,2014,Middle East,Grey,Petrol,Automatic,4.7,2877,51627,5147,Low
3 SERIES,2015,South America,Grey,Hybrid,Automatic,2.9,114236,71411,235,Low
7 SERIES,2019,Europe,Black,Hybrid,Manual,2.6,166938,46424,8045,High
7 SERIES,2015,North America,Black,Hybrid,Automatic,4.8,59178,88292,3164,Low
5 SERIES,2010,Africa,White,Diesel,Manual,3.1,55352,98830,2258,Low
5 SERIES,2019,Africa,White,Diesel,Automatic,4.4,84280,57249,3874,Low
5 SERIES,2020,North America,White,Diesel,Automatic,4.5,76073,110440,9545,High
5 SERIES,2020,Europe,Black,Petrol,Manual,1.6,196299,60530,6142,Low
3 SERIES,2019,North America,White,Diesel,Manual,2.7,67579,44337,2991,Low
5 SERIES,2022,Middle East,Silver,Electric,Automatic,2.8,1693,47210,2951,Low
5 SERIES,2010,South America,Grey,Petrol,Automatic,4.6,142426,103490,4771,Low
5 SERIES,2024,Asia,Black,Petrol,Automatic,2.5,138492,54502,894,Low
5 SERIES,2020,Asia,Grey,Petrol,Automatic,3.1,158108,99486,8148,High
5 SERIES,2015,Europe,Red,Diesel,Automatic,3.2,107499,76417,9696,High
5 SERIES,2016,Asia,Grey,Diesel,Automatic,4.7,13892,90986,5451,Low
7 SERIES,2023,Africa,Blue,Hybrid,Automatic,2.4,57157,83315,2580,Low
3 SERIES,2021,Africa,Silver,Electric,Manual,4.2,180290,94893,2227,Low
3 SERIES,2011,South America,Black,Diesel,Automatic,1.5,176697,68650,5816,Low
7 SERIES,2023,North America,Silver,Petrol,Manual,3.9,37372,33604,4547,Low
7 SERIES,2014,Asia,White,Electric,Automatic,2.9,101187,62331,863,Low
3 SERIES,2021,North America,Red,Petrol,Automatic,1.6,88579,83948,4597,Low
5 SERIES,2017,Africa,White,Diesel,Manual,3.9,42520,38777,6807,Low
3 SERIES,2022,Asia,Silver,Diesel,Automatic,2.2,5898,35750,9081,High
7 SERIES,2017,Europe,Grey,Diesel,Automatic,2.1,54324,91882,7571,High
3 SERIES,2021,Middle East,Silver,Diesel,Manual,3.5,15243,59038,8592,High
3 SERIES,2017,South America,Black,Hybrid,Manual,2.4,117172,71476,1750,Low
3 SERIES,2017,Asia,Blue,Hybrid,Manual,4.4,89959,40642,4910,Low
3 SERIES,2016,South America,Red,Petrol,Manual,4.8,18151,106088,8442,High
7 SERIES,2015,Middle East,Grey,Diesel,Manual,2.6,78196,82036,6355,Low
5 SERIES,2024,North America,Silver,Electric,Manual,2.3,15733,117390,8994,High
5 SERIES,2010,South America,Grey,Diesel,Manual,2.5,83165,111234,4548,Low
5 SERIES,2024,North America,Blue,Petrol,Manual,1.9,192534,105029,1901,Low
5 SERIES,2023,South America,Black,Hybrid,Manual,3.9,586,43905,2098,Low
7 SERIES,2014,Middle East,Black,Electric,Manual,1.7,139133,101366,2951,Low
3 SERIES,2017,Asia,Silver,Electric,Manual,4.5,82309,67954,2303,Low
5 SERIES,2012,North America,Black,Petrol,Manual,3.4,20510,97877,696,Low
3 SERIES,2012,North America,Blue,Diesel,Manual,3.5,143117,62878,1878,Low
5 SERIES,2017,Middle East,Black,Hybrid,Automatic,3.4,100974,100246,122,Low
5 SERIES,2013,North America,Blue,Diesel,Manual,2.3,123129,86611,5344,Low
3 SERIES,2016,Asia,White,Electric,Manual,4.5,69058,53635,8390,High
3 SERIES,2020,Africa,Silver,Petrol,Manual,2.6,153203,47546,4623,Low
5 SERIES,2022,South America,White,Hybrid,Automatic,4.8,72789,31861,3601,Low
5 SERIES,2023,South America,White,Diesel,Manual,4.0,73789,51415,2407,Low
3 SERIES,2019,North America,Silver,Hybrid,Automatic,1.5,91321,111544,9861,High
3 SERIES,2014,Asia,Silver,Hybrid,Automatic,4.3,25157,30891,7630,High
7 SERIES,2015,North America,Blue,Diesel,Manual,2.7,67451,67607,9656,High
5 SERIES,2015,Europe,Black,Diesel,Manual,3.2,125375,66740,4232,Low
5 SERIES,2024,Asia,Silver,Electric,Manual,2.9,73374,67850,5511,Low
3 SERIES,2017,Europe,Red,Petrol,Manual,1.9,14590,112410,3302,Low
7 SERIES,2017,Europe,Grey,Electric,Manual,2.1,153460,110780,7496,High
5 SERIES,2014,North America,Red,Petrol,Automatic,4.2,140466,110808,8511,High
7 SERIES,2021,Africa,Blue,Diesel,Manual,1.6,5892,49105,1179,Low
5 SERIES,2011,North America,Silver,Electric,Automatic,2.6,32699,94769,7058,High
7 SERIES,2012,North America,Red,Diesel,Automatic,4.0,3141,101152,7461,High
3 SERIES,2020,Europe,Black,Diesel,Manual,2.0,281,111964,4021,Low
3 SERIES,2019,South America,Blue,Diesel,Manual,4.4,155402,33572,9911,High
7 SERIES,2017,Middle East,Silver,Hybrid,Manual,2.0,185857,41225,4916,Low
7 SERIES,2015,Europe,Blue,Hybrid,Manual,4.8,57948,50038,1673,Low
5 SERIES,2024,Middle East,Red,Diesel,Automatic,2.6,182301,91800,9551,High
3 SERIES,2022,South America,Blue,Hybrid,Manual,4.4,44605,72624,8766,High
5 SERIES,2010,Middle East,Red,Petrol,Automatic,4.6,40536,63698,3176,Low
7 SERIES,2021,Africa,Silver,Diesel,Manual,2.2,189096,30085,8935,High
5 SERIES,2021,Africa,Silver,Electric,Automatic,3.6,41993,57907,9284,High
3 SERIES,2013,North America,Blue,Hybrid,Automatic,3.3,85591,94689,1311,Low
5 SERIES,2017,South America,White,Petrol,Automatic,3.2,49899,118807,7523,High
7 SERIES,2014,Africa,White,Electric,Manual,5.0,101037,35125,4433,Low
3 SERIES,2017,Europe,Black,Diesel,Manual,1.8,171109,57514,785,Low
7 SERIES,2024,South America,Blue,Electric,Manual,3.3,183187,100011,8193,High
5 SERIES,2019,Asia,Grey,Hybrid,Manual,4.5,56086,93178,6217,Low
5 SERIES,2018,North America,Blue,Petrol,Automatic,2.4,153921,56066,9354,High
5 SERIES,2020,South America,Grey,Electric,Automatic,2.0,192198,64553,4760,Low
3 SERIES,2023,Europe,Silver,Electric,Manual,1.9,171951,70456,7797,High
5 SERIES,2014,Middle East,White,Electric,Automatic,2.6,47086,98781,7754,High
5 SERIES,2013,Africa,White,Petrol,Automatic,2.2,138090,108524,5204,Low
5 SERIES,2010,Africa,White,Diesel,Manual,3.6,175955,73328,284,Low
7 SERIES,2012,North America,Grey,Petrol,Manual,2.3,171676,83665,4721,Low
7 SERIES,2017,Asia,Red,Diesel,Manual,3.6,184538,98559,8896,High
3 SERIES,2014,Asia,Red,Diesel,Automatic,3.7,173066,117304,6502,Low
7 SERIES,2024,Africa,Blue,Petrol,Automatic,2.1,30331,116147,6421,Low
3 SERIES,2018,Europe,White,Petrol,Automatic,2.5,70251,94827,2430,Low
3 SERIES,2018,North America,Red,Diesel,Manual,4.3,157505,87568,5348,Low
3 SERIES,2014,Europe,White,Diesel,Automatic,1.8,3261,53415,9870,High
7 SERIES,2012,North America,Silver,Diesel,Manual,4.2,69029,65307,7418,High
5 SERIES,2024,North America,Blue,Hybrid,Automatic,2.8,96211,76633,9665,High
7 SERIES,2019,North America,Silver,Hybrid,Manual,2.8,109344,118316,2865,Low
5 SERIES,2020,Africa,White,Electric,Automatic,3.4,181123,93259,4218,Low
3 SERIES,2021,North America,Silver,Petrol,Automatic,2.3,166154,41627,2658,Low
5 SERIES,2018,Middle East,Black,Electric,Manual,2.1,82339,98655,7213,High
5 SERIES,2016,Middle East,Blue,Petrol,Manual,2.6,169356,112278,4848,Low
3 SERIES,2013,Middle East,White,Hybrid,Automatic,1.7,38164,66400,2168,Low
7 SERIES,2010,Africa,Silver,Petrol,Automatic,2.7,63679,67971,615,Low
7 SERIES,2020,North America,Blue,Hybrid,Manual,4.5,161216,75899,964,Low
3 SERIES,2018,Middle East,Red,Petrol,Manual,3.8,152912,115470,7658,High
3 SERIES,2010,North America,Silver,Petrol,Automatic,3.1,117725,85383,9869,High
5 SERIES,2013,Europe,Grey,Diesel,Manual,2.3,81282,51015,3506,Low
3 SERIES,2010,Europe,Black,Hybrid,Automatic,4.4,16898,99833,7751,High
5 SERIES,2016,North America,White,Electric,Automatic,2.6,57945,45830,708,Low
3 SERIES,2022,Asia,Grey,Diesel,Automatic,2.5,34245,62584,2736,Low
5 SERIES,2023,Asia,Grey,Hybrid,Manual,2.7,108770,35861,9581,High
3 SERIES,2011,North America,White,Hybrid,Automatic,2.8,56015,45402,2100,Low
3 SERIES,2015,Europe,White,Petrol,Manual,4.1,197020,81953,175,Low
3 SERIES,2023,North America,Black,Diesel,Manual,2.4,170398,82963,3088,Low
3 SERIES,2013,Middle East,White,Hybrid,Automatic,2.8,37891,32883,1902,Low
7 SERIES,2010,Middle East,Blue,Diesel,Manual,1.7,178253,42861,7867,High
3 SERIES,2012,Asia,Grey,Hybrid,Manual,4.6,45767,119809,2198,Low
3 SERIES,2011,Europe,Grey,Petrol,Manual,2.2,79557,93069,6787,Low
7 SERIES,2011,North America,Silver,Hybrid,Manual,2.9,165322,85496,6834,Low
7 SERIES,2022,North America,Red,Petrol,Automatic,3.6,143192,98375,5499,Low
7 SERIES,2024,Asia,Red,Hybrid,Automatic,4.8,121582,111735,7065,High
5 SERIES,2022,Middle East,Black,Electric,Manual,3.8,110891,51044,5114,Low
7 SERIES,2015,South America,Silver,Hybrid,Automatic,2.2,57022,48602,2556,Low
5 SERIES,2012,Africa,Black,Diesel,Manual,1.5,110991,111904,2651,Low
5 SERIES,2017,South America,Black,Petrol,Automatic,3.6,167546,44539,4139,Low
3 SERIES,2024,Middle East,Black,Electric,Automatic,4.9,154200,43597,6551,Low
7 SERIES,2011,North America,Black,Electric,Automatic,3.5,28930,36714,8840,High
7 SERIES,2016,North America,Black,Diesel,Manual,4.9,110343,81324,1923,Low
3 SERIES,2010,North America,White,Petrol,Automatic,3.1,45376,79802,280,Low
5 SERIES,2016,North America,Blue,Diesel,Automatic,4.9,820,41397,6273,Low
7 SERIES,2022,Africa,Silver,Electric,Manual,3.9,98315,44722,4824,Low
7 SERIES,2021,Europe,White,Hybrid,Manual,2.4,407,51728,5043,Low
7 SERIES,2013,South America,Grey,Diesel,Manual,3.4,134808,51644,5355,Low
3 SERIES,2024,North America,Silver,Electric,Manual,1.8,46438,114654,4076,Low
7 SERIES,2014,Middle East,Red,Diesel,Automatic,4.7,44041,105141,7196,High
5 SERIES,2014,Africa,Grey,Electric,Manual,1.6,53829,51341,2246,Low
3 SERIES,2015,North America,Grey,Electric,Automatic,2.3,76019,92953,4382,Low
3 SERIES,2023,North America,Silver,Diesel,Automatic,4.3,3387,77309,9160,High
7 SERIES,2018,North America,White,Hybrid,Manual,4.4,126419,119434,6981,Low
3 SERIES,2014,South America,Grey,Electric,Manual,4.9,83413,40756,9126,High
3 SERIES,2021,Middle East,Blue,Petrol,Automatic,3.9,12088,116675,4626,Low
5 SERIES,2012,Africa,White,Diesel,Automatic,2.5,7790,72065,4848,Low
3 SERIES,2010,North America,Grey,Petrol,Automatic,4.4,148299,70851,9482,High
5 SERIES,2019,North America,Blue,Petrol,Automatic,2.8,183822,114631,8985,High
5 SERIES,2022,Middle East,Grey,Diesel,Automatic,4.9,151041,57463,1923,Low
7 SERIES,2018,South America,Black,Petrol,Manual,3.0,25179,32054,9914,High
7 SERIES,2023,North America,Blue,Electric,Manual,3.8,99820,94945,6942,Low
3 SERIES,2019,Africa,Red,Petrol,Automatic,4.8,46539,111074,1155,Low
3 SERIES,2019,Europe,White,Diesel,Automatic,2.8,56892,105985,6209,Low
7 SERIES,2011,North America,Silver,Electric,Automatic,3.2,120940,86739,4865,Low
3 SERIES,2014,Asia,Grey,Petrol,Automatic,2.8,71107,30924,2138,Low
7 SERIES,2015,Europe,White,Hybrid,Automatic,3.6,55767,114843,5829,Low
3 SERIES,2015,North America,Blue,Hybrid,Manual,3.6,92360,98965,2555,Low
7 SERIES,2018,South America,Blue,Petrol,Automatic,1.8,182594,117352,9273,High
7 SERIES,2021,North America,Blue,Diesel,Automatic,2.3,75181,91179,5603,Low
7 SERIES,2016,Europe,Black,Petrol,Automatic,3.0,197930,74864,4524,Low
5 SERIES,2020,Europe,Grey,Hybrid,Automatic,4.1,65407,111590,9213,High
7 SERIES,2024,Asia,White,Electric,Manual,4.2,154044,53900,2057,Low
7 SERIES,2019,Middle East,Red,Hybrid,Automatic,2.5,170369,73525,3697,Low
7 SERIES,2022,North America,White,Electric,Manual,4.2,106991,80124,931,Low
5 SERIES,2021,Middle East,Red,Diesel,Manual,3.5,185809,116544,7249,High
5 SERIES,2011,North America,White,Diesel,Manual,3.8,19702,93565,6713,Low
5 SERIES,2013,South America,Silver,Petrol,Manual,2.1,127850,55935,7169,High
7 SERIES,2016,South America,White,Electric,Manual,3.2,96579,65221,9107,High
7 SERIES,2017,Asia,Black,Petrol,Manual,2.9,107119,92623,7312,High
5 SERIES,2016,Europe,Blue,Petrol,Manual,2.5,191814,67930,5576,Low
5 SERIES,2015,Africa,Silver,Electric,Manual,3.3,109350,47108,9571,High
7 SERIES,2024,North America,Grey,Hybrid,Automatic,3.4,190794,94635,7890,High
3 SERIES,2012,South America,Black,Diesel,Automatic,1.8,41865,114138,2196,Low
7 SERIES,2012,South America,Grey,Electric,Automatic,3.3,52301,100419,4113,Low
5 SERIES,2020,South America,White,Petrol,Automatic,4.1,6651,85335,5551,Low
7 SERIES,2020,North America,Black,Electric,Manual,3.3,146399,75499,2013,Low
3 SERIES,2018,North America,Red,Diesel,Automatic,3.9,107883,47664,5876,Low
7 SERIES,2011,Asia,Blue,Hybrid,Automatic,3.2,80125,69873,4663,Low
3 SERIES,2017,Europe,Blue,Petrol,Manual,2.6,185365,82322,625,Low
5 SERIES,2020,Asia,Grey,Diesel,Manual,4.2,44171,85504,7586,High
3 SERIES,2019,South America,White,Diesel,Manual,4.4,85473,87159,8359,High
5 SERIES,2016,Europe,Black,Petrol,Manual,2.1,106786,119311,5212,Low
3 SERIES,2014,Africa,Silver,Petrol,Manual,3.5,122341,40469,8489,High
3 SERIES,2021,Africa,Black,Petrol,Automatic,3.2,90768,51982,2219,Low
3 SERIES,2021,Europe,Red,Diesel,Automatic,3.6,118171,76321,7533,High
5 SERIES,2021,North America,Blue,Petrol,Automatic,3.8,54550,58230,980,Low
3 SERIES,2014,Asia,Blue,Petrol,Manual,4.9,47246,109664,827,Low
3 SERIES,2010,Africa,Blue,Hybrid,Manual,1.9,43912,83300,2746,Low
7 SERIES,2022,Africa,Red,Hybrid,Automatic,2.9,49613,44525,6184,Low
7 SERIES,2019,Africa,White,Diesel,Manual,3.7,83526,62306,7913,High
5 SERIES,2016,Asia,Grey,Hybrid,Automatic,2.1,109923,110357,2610,Low
5 SERIES,2010,North America,Grey,Diesel,Automatic,4.3,158742,71694,8048,High
7 SERIES,2017,South America,Blue,Electric,Automatic,2.3,95092,103364,9390,High
5 SERIES,2024,North America,White,Hybrid,Automatic,4.6,87744,35711,4479,Low
3 SERIES,2016,Asia,Black,Electric,Manual,3.1,67558,100090,8495,High
5 SERIES,2015,North America,Silver,Electric,Manual,3.1,198463,75897,9651,High
5 SERIES,2018,Africa,Black,Petrol,Automatic,2.7,77674,109174,3944,Low
5 SERIES,2020,Middle East,Red,Electric,Manual,2.1,151049,76074,9900,High
3 SERIES,2019,Europe,Silver,Electric,Manual,1.8,169010,119494,9617,High
7 SERIES,2024,North America,Red,Diesel,Manual,3.8,65638,91553,8540,High
5 SERIES,2019,Middle East,Silver,Petrol,Automatic,2.0,34441,43250,7229,High
7 SERIES,2020,Europe,Red,Petrol,Automatic,3.0,126405,82763,8213,High
5 SERIES,2011,South America,Blue,Diesel,Automatic,3.2,32739,91454,4752,Low
5 SERIES,2013,Africa,Grey,Electric,Automatic,4.3,43303,113272,3375,Low
5 SERIES,2011,South America,Grey,Petrol,Manual,4.0,126614,99031,649,Low
7 SERIES,2016,Middle East,White,Hybrid,Automatic,3.6,70229,54197,7940,High
5 SERIES,2021,Africa,Grey,Petrol,Manual,2.8,86491,97628,6935,Low
3 SERIES,2022,Africa,Red,Electric,Manual,4.4,194390,107567,3932,Low
3 SERIES,2014,North America,Grey,Hybrid,Manual,4.5,172563,31969,1421,Low
3 SERIES,2019,Africa,Black,Hybrid,Automatic,4.1,27682,99866,626,Low
7 SERIES,2016,South America,Grey,Petrol,Automatic,3.0,18532,110570,8708,High
5 SERIES,2024,Africa,White,Petrol,Manual,1.8,183817,40276,3866,Low
3 SERIES,2017,Africa,Silver,Petrol,Automatic,3.6,9841,49246,7524,High
3 SERIES,2022,South America,Blue,Hybrid,Automatic,3.9,198096,101146,1972,Low
7 SERIES,2015,Africa,Silver,Electric,Manual,4.7,20478,83218,3005,Low
3 SERIES,2010,South America,Grey,Diesel,Automatic,1.9,43079,59320,2996,Low
7 SERIES,2019,Middle East,Silver,Hybrid,Automatic,2.9,167181,80146,5149,Low
3 SERIES,2016,South America,Silver,Petrol,Automatic,1.8,192305,102998,492,Low
7 SERIES,2016,South America,Silver,Petrol,Manual,3.3,33036,117472,2872,Low
5 SERIES,2013,Asia,Blue,Electric,Automatic,4.8,188385,99615,9266,High
3 SERIES,2022,Asia,Red,Hybrid,Manual,2.1,89684,101154,882,Low
5 SERIES,2022,South America,Silver,Electric,Manual,3.0,105063,82757,9059,High
3 SERIES,2017,Middle East,Red,Hybrid,Manual,4.3,186625,96847,5333,Low
3 SERIES,2018,North America,Grey,Petrol,Automatic,2.8,106259,73164,952,Low
5 SERIES,2010,Africa,Blue,Hybrid,Automatic,2.4,164245,100115,999,Low
5 SERIES,2014,Middle East,Grey,Petrol,Manual,4.4,99740,80377,2477,Low
7 SERIES,2010,North America,Red,Hybrid,Manual,4.1,12496,39932,3755,Low
3 SERIES,2010,Africa,Blue,Diesel,Manual,1.7,182041,115046,3734,Low
5 SERIES,2017,Asia,Black,Hybrid,Automatic,1.9,112212,66909,862,Low
3 SERIES,2013,North America,White,Diesel,Automatic,3.0,177180,87941,9408,High
5 SERIES,2022,South America,White,Diesel,Manual,2.2,162685,73078,4688,Low
3 SERIES,2016,North America,Silver,Petrol,Automatic,3.3,75115,111776,6971,Low
5 SERIES,2013,Africa,Red,Electric,Manual,4.6,159636,62002,9853,High
3 SERIES,2020,Africa,Grey,Petrol,Automatic,2.2,177326,80018,9875,High
7 SERIES,2017,Europe,Grey,Petrol,Automatic,1.8,160615,30149,6436,Low
7 SERIES,2020,Middle East,White,Petrol,Manual,3.7,64299,94502,2240,Low
7 SERIES,2011,Asia,White,Petrol,Manual,2.4,13301,42434,8121,High
7 SERIES,2019,North America,Grey,Electric,Manual,3.2,108063,109430,6382,Low
5 SERIES,2014,Africa,Blue,Hybrid,Manual,2.5,47007,91576,9194,High
3 SERIES,2024,South America,Grey,Hybrid,Automatic,3.4,70284,78578,9926,High
5 SERIES,2016,Asia,Red,Petrol,Manual,1.7,159024,64767,9499,High
5 SERIES,2012,South America,Grey,Diesel,Manual,2.5,56054,62418,1263,Low
5 SERIES,2013,Africa,Black,Petrol,Automatic,1.9,5188,48702,7338,High
5 SERIES,2019,Africa,Black,Electric,Manual,4.6,155346,98839,2801,Low
7 SERIES,2012,Europe,Red,Hybrid,Manual,4.3,98805,112959,8935,High
5 SERIES,2011,Asia,Blue,Petrol,Manual,4.1,171926,109536,3132,Low
3 SERIES,2017,South America,Grey,Diesel,Automatic,2.8,67842,63859,9986,High
3 SERIES,2012,Asia,Silver,Electric,Manual,3.5,146380,44807,296,Low
3 SERIES,2022,North America,White,Petrol,Automatic,3.6,33197,36961,7644,High
5 SERIES,2022,South America,Grey,Diesel,Manual,2.7,66726,99246,4809,Low
3 SERIES,2018,Africa,Red,Hybrid,Automatic,3.8,61989,32227,4365,Low
3 SERIES,2018,Middle East,Red,Electric,Automatic,3.8,141764,104974,8581,High
5 SERIES,2013,Asia,Silver,Diesel,Manual,3.8,87653,43591,634,Low
7 SERIES,2012,Asia,Black,Petrol,Automatic,2.8,135380,73561,2753,Low
5 SERIES,2020,Africa,Silver,Diesel,Manual,4.2,39422,105387,2499,Low
5 SERIES,2021,South America,Black,Diesel,Manual,4.9,97375,36798,5556,Low
5 SERIES,2018,Europe,Grey,Electric,Manual,4.4,176850,60010,9209,High
7 SERIES,2021,Asia,Grey,Diesel,Manual,2.8,147295,119347,7789,High
3 SERIES,2020,Asia,Blue,Electric,Manual,2.8,188854,84911,6740,Low
3 SERIES,2014,Europe,Red,Hybrid,Manual,3.8,35193,47545,475,Low
3 SERIES,2019,Europe,Black,Hybrid,Manual,3.5,52208,94115,3555,Low
7 SERIES,2015,Europe,White,Electric,Automatic,1.9,124716,45389,7114,High
7 SERIES,2021,Europe,Grey,Diesel,Manual,4.2,172312,78303,9079,High
7 SERIES,2017,Middle East,White,Diesel,Automatic,4.3,152215,35208,4754,Low
3 SERIES,2022,South America,Blue,Diesel,Manual,3.3,158511,89013,1042,Low
5 SERIES,2023,Asia,Black,Petrol,Automatic,1.6,28179,73824,9426,High
3 SERIES,2022,Asia,Black,Diesel,Manual,2.5,188959,86037,3138,Low
3 SERIES,2012,Middle East,Red,Petrol,Manual,3.7,120481,38686,4716,Low
7 SERIES,2012,Europe,Red,Electric,Automatic,4.4,6398,106750,197,Low
7 SERIES,2017,Europe,Black,Electric,Automatic,3.1,24333,74576,4162,Low
